minute,second,player,team,team_id,possession,start_x,start_y,end_x,end_y,next_shot_xg,leads_to_shot,dx,dy,length,progressive,final_third,box_entry,cross,through,cutback,pass_type,structural_score,xg_norm,importance_raw,importance_norm,time
49,0,Aleksandar Mitrović,Newcastle United,37,88,93.0,43.9,93.5,32.6,0.0,0,0.5,-11.299999999999997,11.311056537742173,0,1,0,0,0,0,Lateral,1.5125000000000002,0.0,0.32630076133850233,0.3838832482793371,2940
50,22,Séamus Coleman,Everton,29,91,30.9,80.0,33.2,64.6,0.0,0,2.3000000000000043,-15.400000000000006,15.570806016388497,0,0,0,0,0,0,Lateral,0.2775000000000001,0.0,0.05986675125384094,0.07043147199835773,3022
50,23,Ross Barkley,Everton,29,91,33.2,64.6,28.7,75.9,0.0,0,-4.5000000000000036,11.300000000000011,12.163058825805303,0,0,0,0,0,0,Lateral,0.06499999999999997,0.0,0.014022842636034804,0.01649746190952522,3023
50,46,Paul Dummett,Newcastle United,37,92,54.8,0.1,70.4,6.0,0.0,0,15.600000000000009,5.9,16.678429182629888,0,0,0,0,0,0,Forward,1.1800000000000004,0.0,0.25456852785417045,0.29949238543445805,3046
50,48,Aleksandar Mitrović,Newcastle United,37,92,71.3,6.2,70.0,10.4,0.0,0,-1.2999999999999972,4.2,4.396589587396121,0,0,0,0,0,0,Lateral,0.3483333333333334,0.0,0.07514805412644296,0.08840947536130188,3048
50,53,Georginio Wijnaldum,Newcastle United,37,92,81.3,33.4,78.4,49.9,0.0,0,-2.8999999999999915,16.5,16.752910194948218,0,0,0,0,0,0,Lateral,0.3516666666666668,0.0,0.07586717426162425,0.08925549904896986,3053
50,55,Daryl Janmaat,Newcastle United,37,92,80.5,57.9,85.9,67.9,0.0,0,5.400000000000006,10.000000000000007,11.364858116140306,0,1,0,0,0,0,Forward,1.3550000000000004,0.0,0.29232233495118726,0.343908629037026,3055
51,39,Tim Howard,Everton,29,94,11.4,26.0,17.9,12.4,0.0,0,6.499999999999998,-13.6,15.07348665704123,0,0,0,0,0,0,Forward,1.0325000000000002,0.0,0.22274746187239913,0.2620558372551508,3099
51,44,Gareth Barry,Everton,29,94,39.0,9.3,50.3,22.0,0.0,0,11.299999999999997,12.7,16.999411754528445,0,0,0,0,0,0,Forward,1.7725,0.0,0.3823921318826415,0.4498730959174379,3104
51,48,Romelu Lukaku Menama,Everton,29,94,62.8,25.1,93.1,26.0,0.0,0,30.299999999999997,0.8999999999999986,30.313363389765904,1,1,0,0,0,0,Progressive,3.04,0.0,0.6558375632853204,0.77157360315318,3108
51,51,Chancel Mbemba Mangulu,Newcastle United,37,95,25.0,45.9,28.3,62.0,0.0,0,3.3000000000000007,16.1,16.43471934655411,0,0,0,0,0,0,Lateral,0.3025,0.0,0.06526015226770046,0.07677664965586742,3111
51,52,Daryl Janmaat,Newcastle United,37,95,27.8,61.8,24.4,56.4,0.0,0,-3.400000000000002,-5.399999999999999,6.381222453417527,0,0,0,0,0,0,Lateral,0.2833333333333333,0.0,0.06112521149040814,0.07191201345177664,3112
51,58,Vurnon Anita,Newcastle United,37,95,56.5,58.3,67.7,52.3,0.0,0,11.200000000000003,-6.0,12.705904139414875,0,0,0,0,0,0,Forward,1.27,0.0,0.2739847715040647,0.32233502500149286,3118
52,0,Aleksandar Mitrović,Newcastle United,37,95,67.7,52.3,68.8,34.0,0.0,0,1.0999999999999943,-18.299999999999997,18.333030300525873,0,0,0,0,0,0,Lateral,0.6774999999999999,0.0,0.14616116747559357,0.17195431451851295,3120
52,1,Georginio Wijnaldum,Newcastle United,37,95,69.8,33.4,80.7,16.5,0.0,0,10.900000000000006,-16.9,20.110196418732464,0,1,0,0,0,0,Forward,1.9925000000000002,0.0,0.42985406080460553,0.5057106593035234,3121
52,9,Ayoze Pérez Gutiérrez,Newcastle United,37,95,99.7,21.9,95.5,29.9,0.053949986,1,-4.200000000000003,8.0,9.035485598461216,0,1,0,0,0,0,Lateral,1.27,0.053949986,0.2820772694040647,0.3318556107574145,3129
52,22,Chancel Mbemba Mangulu,Newcastle United,37,95,50.8,58.3,61.4,52.1,0.0,0,10.600000000000001,-6.199999999999996,12.280065146407,0,0,0,0,0,0,Forward,1.2550000000000001,0.0,0.270748730895749,0.31852791840698713,3142
52,25,Jack Colback,Newcastle United,37,95,62.1,56.2,69.8,75.8,0.0,0,7.699999999999996,19.599999999999994,21.058252539087846,0,0,0,0,0,0,Forward,0.9824999999999999,0.0,0.21196065984468,0.24936548194013133,3145
52,27,Daryl Janmaat,Newcastle United,37,95,70.2,75.2,77.3,62.8,0.0,0,7.099999999999994,-12.400000000000006,14.288806808127823,0,0,0,0,0,0,Forward,1.0474999999999999,0.0,0.2259835024807148,0.2658629438496566,3147
52,32,José Ramiro Funes Mori,Everton,29,96,10.2,33.3,19.4,22.9,0.0,0,9.2,-10.399999999999999,13.885243966167824,0,0,0,0,0,0,Forward,1.22,0.0,0.26319796947634566,0.30964466968647353,3152
52,34,Gareth Barry,Everton,29,96,20.0,23.7,51.9,29.2,0.0,0,31.9,5.5,32.37066573303675,1,0,0,0,0,0,Progressive,2.19,0.0,0.4724619288140958,0.5558375627978499,3154
52,39,Romelu Lukaku Menama,Everton,29,96,52.4,22.0,49.7,29.6,0.0,0,-2.6999999999999957,7.600000000000001,8.065358020571685,0,0,0,0,0,0,Lateral,0.29500000000000004,0.0,0.0636421319635426,0.0748730963586145,3159
52,46,Ross Barkley,Everton,29,96,61.4,41.4,71.8,61.3,0.0,0,10.399999999999999,19.9,22.45373020235168,0,0,0,0,0,0,Forward,1.13,0.0,0.24378172582645127,0.28680203011943856,3166
52,52,Séamus Coleman,Everton,29,96,74.3,61.3,57.8,58.0,0.0,0,-16.5,-3.299999999999997,16.82676439485619,0,0,0,0,0,0,Backward,0.11499999999999999,0.0,0.02480964466375389,0.029187817224544634,3172
52,55,John Stones,Everton,29,96,57.8,57.0,56.4,50.8,0.0,0,-1.3999999999999986,-6.200000000000003,6.356099432828284,0,0,0,0,0,0,Lateral,0.31666666666666665,0.0,0.06831641284222087,0.08037225032845624,3175
52,58,Gareth Barry,Everton,29,96,57.0,45.0,57.4,29.6,0.0,0,0.3999999999999986,-15.399999999999999,15.405193929321369,0,0,0,0,0,0,Lateral,0.35,0.0,0.07550761419403358,0.08883248720513584,3178
53,1,José Ramiro Funes Mori,Everton,29,96,62.6,22.2,65.1,6.0,0.0,0,2.499999999999993,-16.2,16.391766225761028,0,0,0,0,0,0,Lateral,0.3524999999999998,0.0,0.07604695429541951,0.08946700497088678,3181
53,5,Leighton Baines,Everton,29,96,65.1,2.9,85.6,25.1,0.0,0,20.5,22.200000000000003,30.217379105408863,1,1,0,0,0,0,Progressive,2.9524999999999997,0.0,0.6369606597368119,0.749365481351896,3185
53,8,Romelu Lukaku Menama,Everton,29,96,85.8,21.6,92.7,3.5,0.0,0,6.900000000000006,-18.1,19.37059627373407,0,1,0,0,0,0,Forward,1.3125,0.0,0.2831535532276259,0.3331218270192594,3188
53,26,Leighton Baines,Everton,29,97,104.8,0.1,110.9,7.8,0.0,0,6.1000000000000085,7.7,9.823441352194257,1,1,0,1,0,0,Cross,1.8425000000000002,0.0,0.3974936547214483,0.4676395933584652,3206
53,28,Kevin Mirallas,Everton,29,97,111.7,4.1,105.4,2.3,0.0,0,-6.299999999999997,-1.7999999999999998,6.552098900352464,0,1,0,1,0,1,Cross,1.435,0.0,0.30958121819553774,0.364213197541057,3208
53,32,Moussa Sissoko,Newcastle United,37,98,15.3,74.1,21.5,71.0,0.0,0,6.199999999999999,-3.0999999999999943,6.931810730249345,0,0,0,0,0,0,Forward,0.9450000000000001,0.0,0.20387055832389073,0.23984771545386682,3212
53,33,Vurnon Anita,Newcastle United,37,98,21.3,69.0,27.2,73.9,0.0,0,5.899999999999999,4.900000000000006,7.669419795525607,0,0,0,0,0,0,Forward,0.9375,0.0,0.20225253801973284,0.23794416215661388,3213
53,53,Daryl Janmaat,Newcastle United,37,99,36.6,80.0,57.1,76.8,0.0,0,20.5,-3.200000000000003,20.74825293850063,0,0,0,0,0,0,Forward,1.8025,0.0,0.388864213099273,0.45748730910644964,3233
53,59,John Stones,Everton,29,100,50.1,24.7,56.4,23.3,0.0,0,6.299999999999997,-1.3999999999999986,6.453681120105018,0,0,0,0,0,0,Forward,1.1475,0.0,0.24755710653615298,0.2912436544796954,3239
54,0,Ross Barkley,Everton,29,100,56.2,24.1,46.5,19.7,0.0,0,-9.700000000000003,-4.400000000000002,10.651291001564086,0,0,0,0,0,0,Backward,0.1083333333333333,0.0,0.023371404393391342,0.027495769849208707,3240
54,2,José Ramiro Funes Mori,Everton,29,100,47.4,17.1,51.3,7.0,0.0,0,3.8999999999999986,-10.100000000000001,10.826818553942799,0,0,0,0,0,0,Lateral,0.23749999999999996,0.0,0.051237309631665645,0.060279187746342174,3242
54,8,Leighton Baines,Everton,29,100,56.0,7.0,47.2,23.7,0.0,0,-8.799999999999997,16.7,18.876705220985997,0,0,0,0,0,0,Backward,0.2433333333333334,0.0,0.052495769868232886,0.061759729199761124,3248
54,10,Gareth Barry,Everton,29,100,48.2,28.0,52.1,62.4,0.0,0,3.8999999999999986,34.4,34.62036972650639,0,0,0,0,0,0,Switch of Play,1.2174999999999998,0.0,0.26265862937495965,0.3090101519207225,3250
54,17,Séamus Coleman,Everton,29,100,65.1,62.6,54.0,57.8,0.0,0,-11.099999999999994,-4.800000000000004,12.09338662244782,0,0,0,0,0,0,Backward,0.20500000000000007,0.0,0.04422588831364826,0.05203045679157958,3257
54,21,John Stones,Everton,29,100,63.6,54.2,63.6,49.4,0.0,0,0.0,-4.800000000000004,4.800000000000004,0,0,0,0,0,0,Lateral,0.65,0.0,0.1402284263603481,0.1649746190952523,3261
54,23,Ross Barkley,Everton,29,100,60.5,49.4,64.1,59.0,0.0,0,3.5999999999999943,9.600000000000001,10.252804494381037,0,0,0,0,0,0,Lateral,0.5799999999999998,0.0,0.12512690352154135,0.1472081216542251,3263
54,26,John Stones,Everton,29,100,65.5,63.2,84.4,76.3,0.0,0,18.900000000000006,13.099999999999994,22.996086623597503,1,1,0,0,0,0,Progressive,2.2125,0.0,0.47731598972656947,0.5615482226896087,3266
55,10,Séamus Coleman,Everton,29,102,16.5,72.2,5.8,50.6,0.0,0,-10.7,-21.6,24.104978738841485,0,0,0,0,0,0,Backward,0.21166666666666667,0.0,0.04566412858401079,0.053722504166915486,3310
55,16,Tim Howard,Everton,29,102,11.4,43.2,63.4,33.1,0.0,0,52.0,-10.100000000000001,52.971784942552205,1,0,0,0,0,0,Progressive,2.35,0.0,0.506979695302797,0.5964466998059121,3316
55,19,Kevin Mirallas,Everton,29,102,63.9,32.5,77.2,40.0,0.0,0,13.300000000000004,7.5,15.268922686293232,0,0,0,0,0,0,Forward,1.4825000000000004,0.0,0.31982868012187093,0.3762690350903255,3319
55,22,Romelu Lukaku Menama,Everton,29,102,79.5,34.8,82.1,42.3,0.0,0,2.5999999999999943,7.5,7.937883848986452,0,1,0,0,0,0,Lateral,1.7149999999999999,0.0,0.3699873095507646,0.4352791873051656,3322
55,25,Kevin Mirallas,Everton,29,102,96.9,54.2,111.1,59.4,0.12125388,1,14.199999999999989,5.199999999999996,15.122169156572731,1,1,1,0,1,0,Through Ball,3.6949999999999994,0.12125388,0.8153327518484402,0.9592150012896029,3325
55,27,Aaron Lennon,Everton,29,102,111.1,59.4,107.2,30.8,0.12125388,1,-3.8999999999999915,-28.599999999999998,28.86468430452687,0,1,1,0,0,0,Lateral,1.8850000000000002,0.12125388,0.42485051844500954,0.49982413888590055,3327
56,13,Séamus Coleman,Everton,29,103,78.5,9.9,93.1,20.6,0.0,0,14.599999999999994,10.700000000000001,18.10110493864946,1,1,0,0,0,0,Progressive,2.3049999999999997,0.0,0.49727157347784967,0.5850253800223946,3373
56,24,Tim Howard,Everton,29,103,23.7,63.6,37.9,56.5,0.0,0,14.2,-7.100000000000001,15.876082640248507,0,0,0,0,0,0,Forward,1.345,0.0,0.2901649745456434,0.34137055797402205,3384
56,29,José Ramiro Funes Mori,Everton,29,103,46.5,51.3,88.1,7.8,0.0,0,41.599999999999994,-43.5,60.18978318618534,1,1,0,0,0,0,Switch of Play,2.6399999999999997,0.0,0.5695431470635676,0.6700507606330246,3389
56,32,Leighton Baines,Everton,29,103,88.1,7.8,80.1,23.9,0.0,0,-8.0,16.099999999999998,17.978042162593788,0,1,0,0,0,0,Backward,0.6066666666666667,0.0,0.13087986460299156,0.1539763111555688,3392
56,34,Tom Cleverley,Everton,29,103,80.1,22.7,90.0,2.3,0.0,0,9.900000000000006,-20.4,22.67531697683629,0,1,0,0,0,0,Forward,1.3875000000000002,0.0,0.29933375626920466,0.35215735999178865,3394
56,37,Leighton Baines,Everton,29,103,91.6,4.5,87.5,18.7,0.0,0,-4.099999999999994,14.2,14.780054127099804,0,1,0,0,0,0,Lateral,0.6516666666666667,0.0,0.14058798642793874,0.16539763093908627,3397
56,41,Ross Barkley,Everton,29,103,87.5,18.7,96.3,22.4,0.0,0,8.799999999999997,3.6999999999999993,9.546203433826452,1,1,0,0,0,0,Progressive,2.36,0.0,0.5091370557083408,0.598984770868916,3401
57,31,Leighton Baines,Everton,29,104,112.6,4.5,105.0,58.4,0.0,0,-7.599999999999994,53.9,54.43317003445601,0,1,1,1,0,1,Cross,2.7633333333333336,0.0,0.5961505920652748,0.7013536370767393,3451
57,46,Georginio Wijnaldum,Newcastle United,37,105,29.7,24.4,45.2,22.5,0.0,0,15.500000000000004,-1.8999999999999986,15.616017418023077,0,0,0,0,0,0,Forward,1.8775000000000002,0.0,0.4050444161408516,0.47652284207897877,3466
57,50,Leighton Baines,Everton,29,106,58.9,57.6,42.4,53.7,0.0,0,-16.5,-3.8999999999999986,16.954645381133748,0,0,0,0,0,0,Backward,0.11499999999999999,0.0,0.02480964466375389,0.029187817224544634,3470
57,55,Séamus Coleman,Everton,29,106,41.1,53.5,50.1,28.3,0.0,0,9.0,-25.2,26.75892374517331,0,0,0,0,0,0,Forward,1.215,0.0,0.26211928927357375,0.3083756341549716,3475
58,2,Gareth Barry,Everton,29,106,70.4,17.5,86.5,3.5,0.0,0,16.099999999999994,-14.0,21.335650915779436,1,1,0,0,0,0,Progressive,2.1424999999999996,0.0,0.4622144668877627,0.5437817252485815,3482
58,6,Kevin Mirallas,Everton,29,106,87.3,3.7,76.0,9.3,0.0,0,-11.299999999999997,5.6000000000000005,12.61150268604023,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,3486
58,8,Gareth Barry,Everton,29,106,78.1,12.0,73.5,23.7,0.0,0,-4.599999999999994,11.7,12.571793825862716,0,0,0,0,0,0,Lateral,0.41333333333333344,0.0,0.08917089676247779,0.10490693727082713,3488
58,15,Tom Cleverley,Everton,29,106,80.3,44.2,68.5,46.1,0.0,0,-11.799999999999997,1.8999999999999986,11.951987282456416,0,0,0,0,0,0,Backward,0.10333333333333339,0.0,0.02229272419061945,0.026226734317706786,3495
58,16,John Stones,Everton,29,106,70.2,46.7,82.3,29.6,0.0,0,12.099999999999994,-17.1,20.94803093371785,0,1,0,0,0,0,Forward,2.1425,0.0,0.46221446688776274,0.5437817252485816,3496
58,20,Ross Barkley,Everton,29,106,79.1,28.5,71.2,23.9,0.0,0,-7.8999999999999915,-4.600000000000001,9.141662868428254,0,0,0,0,0,0,Backward,0.25833333333333347,0.0,0.055731810476548634,0.06556683579426698,3500
58,24,Leighton Baines,Everton,29,106,74.7,16.6,75.6,26.2,0.0,0,0.8999999999999915,9.599999999999998,9.642095207992915,0,0,0,0,0,0,Lateral,0.5124999999999997,0.0,0.11056472078412057,0.13007614197894887,3504
58,33,Tom Cleverley,Everton,29,106,99.0,26.8,92.7,14.7,0.0,0,-6.299999999999997,-12.100000000000001,13.641847382227965,0,1,0,0,0,0,Backward,0.515,0.0,0.11110406088550656,0.1307106597446999,3513
58,35,Gareth Barry,Everton,29,106,94.8,17.5,104.6,44.4,0.041154265,1,9.799999999999997,26.9,28.62953020920881,1,1,1,1,0,0,Cross,3.245,0.041154265,0.7062365913489685,0.8308665772909998,3515
58,37,Romelu Lukaku Menama,Everton,29,106,104.6,44.4,104.4,52.9,0.041154265,1,-0.19999999999998863,8.5,8.50235261559999,0,1,1,0,0,0,Lateral,1.7866666666666668,0.041154265,0.39162153220716195,0.46073121393626715,3517
59,27,Tom Cleverley,Everton,29,107,89.6,43.6,81.9,32.9,0.0,0,-7.699999999999989,-10.700000000000003,13.182564242210233,0,1,0,0,0,0,Backward,0.771666666666667,0.0,0.16647631129446458,0.1958544836951329,3567
59,29,Kevin Mirallas,Everton,29,107,81.3,32.3,95.9,12.6,0.0,0,14.600000000000009,-19.699999999999996,24.520399670478458,1,1,0,0,0,0,Progressive,1.685,0.0,0.36351522833413313,0.427664974116154,3569
59,38,Chancel Mbemba Mangulu,Newcastle United,37,108,31.6,73.3,43.7,53.7,0.0,0,12.100000000000001,-19.599999999999994,23.034105148670303,0,0,0,0,0,0,Forward,1.7925,0.0,0.3867068526937292,0.4549492380434457,3578
59,39,Moussa Sissoko,Newcastle United,37,108,43.7,53.7,43.7,68.5,0.0,0,0.0,14.799999999999997,14.799999999999997,0,0,0,0,0,0,Lateral,0.22,0.0,0.04746192892196397,0.05583756338608539,3579
59,41,Aleksandar Mitrović,Newcastle United,37,108,43.7,68.5,62.3,59.7,0.0,0,18.599999999999994,-8.799999999999997,20.576685836159324,0,0,0,0,0,0,Forward,1.4549999999999998,0.0,0.3138959390066253,0.36928933966706473,3581
59,45,Tom Cleverley,Everton,29,109,62.8,27.0,75.6,19.3,0.0,0,12.799999999999997,-7.699999999999999,14.937536610833792,0,0,0,0,0,0,Forward,1.19,0.0,0.25672588825971415,0.3020304564974618,3585
59,54,Ross Barkley,Everton,29,109,86.5,22.9,101.5,23.7,0.0,0,15.0,0.8000000000000007,15.021318184500322,1,1,0,0,0,0,Progressive,2.5149999999999997,0.0,0.5425761419942698,0.6383248723454761,3594
60,0,Chancel Mbemba Mangulu,Newcastle United,37,110,9.6,71.4,35.9,62.0,0.0,0,26.299999999999997,-9.400000000000006,27.92937521678564,0,0,0,0,0,0,Forward,1.4699999999999998,0.0,0.31713197961494105,0.3730964462615705,3600
60,2,Ayoze Pérez Gutiérrez,Newcastle United,37,110,37.0,64.8,39.6,72.5,0.0,0,2.6000000000000014,7.700000000000003,8.127115109311548,0,0,0,0,0,0,Lateral,0.205,0.0,0.044225888313648244,0.05203045679157957,3602
60,17,John Stones,Everton,29,111,42.2,28.0,54.6,21.6,0.0,0,12.399999999999999,-6.399999999999999,13.954210834009924,0,0,0,0,0,0,Forward,1.3,0.0,0.2804568527206962,0.3299492381905046,3617
60,36,Séamus Coleman,Everton,29,112,26.9,80.0,15.9,66.3,0.0,0,-10.999999999999998,-13.700000000000003,17.56957597667058,0,0,0,0,0,0,Backward,0.08666666666666671,0.0,0.01869712351471309,0.021996615879366986,3636
60,41,John Stones,Everton,29,112,16.5,66.1,35.7,53.3,0.0,0,19.200000000000003,-12.799999999999997,23.075528162969533,0,0,0,0,0,0,Forward,1.4700000000000002,0.0,0.3171319796149411,0.3730964462615706,3641
60,46,Gareth Barry,Everton,29,112,38.2,49.2,64.1,64.0,0.0,0,25.89999999999999,14.799999999999997,29.830353668704625,1,0,0,0,0,0,Progressive,2.07,0.0,0.44657360394757,0.5253807100418033,3646
60,49,Kevin Mirallas,Everton,29,112,64.3,66.3,69.8,74.5,0.0,0,5.5,8.200000000000003,9.873702446397706,0,0,0,0,0,0,Forward,0.9275,0.0,0.20009517761418902,0.23540609109361,3649
60,49,Aaron Lennon,Everton,29,112,69.8,74.5,74.3,59.2,0.0,0,4.5,-15.299999999999997,15.948040632002412,0,0,0,0,0,0,Lateral,0.6025,0.0,0.129980964434015,0.1529187815459839,3649
60,50,Tom Cleverley,Everton,29,112,74.3,59.2,70.4,53.7,0.0,0,-3.8999999999999915,-5.5,6.742403132415025,0,0,0,0,0,0,Lateral,0.42500000000000016,0.0,0.09168781723561226,0.107868020177665,3650
61,28,Rob Elliot,Newcastle United,37,113,19.0,40.1,75.6,20.7,0.0,0,56.599999999999994,-19.400000000000002,59.83243267660107,1,0,0,0,0,0,Progressive,2.19,0.0,0.4724619288140958,0.5558375627978499,3688
61,33,Georginio Wijnaldum,Newcastle United,37,113,69.6,20.0,51.2,21.7,0.0,0,-18.39999999999999,1.6999999999999993,18.47836572860272,0,0,0,0,0,0,Backward,0.08333333333333348,0.0,0.01797800337953184,0.02115059219169905,3693
61,37,Paul Dummett,Newcastle United,37,113,41.8,25.9,11.1,30.1,0.0,0,-30.699999999999996,4.200000000000003,30.98596456462183,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,3697
61,44,John Stones,Everton,29,113,34.4,58.4,39.2,45.0,0.0,0,4.800000000000004,-13.399999999999999,14.23376267892647,0,0,0,0,0,0,Lateral,0.6200000000000001,0.0,0.13375634514371665,0.15736040590624065,3704
61,52,Séamus Coleman,Everton,29,114,48.4,53.5,39.8,36.2,0.0,0,-8.600000000000001,-17.299999999999997,19.319679086361656,0,0,0,0,0,0,Backward,0.15666666666666665,0.0,0.03379864635351979,0.03976311332039414,3712
61,55,José Ramiro Funes Mori,Everton,29,114,39.6,33.3,63.2,25.1,0.0,0,23.6,-8.199999999999996,24.983994876720576,1,0,0,0,0,0,Progressive,2.18,0.0,0.4703045684085521,0.5532994917348462,3715
62,6,Aaron Lennon,Everton,29,114,107.6,58.8,104.2,51.5,0.039182313,1,-3.3999999999999915,-7.299999999999997,8.052949770115289,0,1,1,0,0,0,Lateral,1.7333333333333334,0.039182313,0.37981981724426156,0.44684684340448905,3726
62,10,Daryl Janmaat,Newcastle United,37,115,16.5,46.8,29.3,29.9,0.0,0,12.8,-16.9,21.200235847744715,0,0,0,0,0,0,Forward,1.31,0.0,0.28261421312624,0.3324873092535085,3730
63,16,Rob Elliot,Newcastle United,37,116,43.9,34.2,94.3,56.4,0.0,0,50.4,22.199999999999996,55.072679252057455,1,1,0,0,0,0,Progressive,2.54,0.0,0.5479695430081294,0.6446700500029857,3796
63,20,Aleksandar Mitrović,Newcastle United,37,116,94.3,56.4,91.1,50.1,0.0,0,-3.200000000000003,-6.299999999999997,7.066116330771804,0,1,0,0,0,0,Lateral,1.2866666666666666,0.0,0.2775803721799711,0.32656514343983273,3800
63,22,Jack Colback,Newcastle United,37,116,92.2,50.1,83.8,51.3,0.0,0,-8.400000000000006,1.1999999999999957,8.485281374238575,0,1,0,0,0,0,Backward,0.5999999999999999,0.0,0.12944162433262899,0.15228426378023285,3802
63,23,Vurnon Anita,Newcastle United,37,116,83.2,53.1,89.0,56.8,0.0,0,5.799999999999997,3.6999999999999957,6.879680225126742,0,1,0,0,0,0,Forward,1.485,0.0,0.32036802022325683,0.3769035528560764,3803
63,25,Jack Colback,Newcastle United,37,116,91.6,62.0,101.3,56.6,0.0,0,9.700000000000003,-5.399999999999999,11.101801655587261,1,1,0,0,0,0,Progressive,2.3825,0.0,0.5139911166208143,0.6046954307606747,3805
63,27,Moussa Sissoko,Newcastle United,37,116,100.9,59.5,103.6,65.8,0.0,0,2.6999999999999886,6.299999999999997,6.85419579527751,0,1,0,0,0,0,Lateral,0.7874999999999998,0.0,0.1698921319365755,0.19987309621155558,3807
63,28,Jack Colback,Newcastle United,37,116,109.7,68.3,108.1,72.9,0.0,0,-1.6000000000000085,4.6000000000000085,4.870318264754379,0,1,0,1,0,0,Cross,1.5133333333333332,0.0,0.3264805413722976,0.384094754201254,3808
63,33,Tim Howard,Everton,29,117,12.9,34.4,27.7,39.3,0.0,0,14.799999999999999,4.899999999999999,15.590060936378663,0,0,0,0,0,0,Forward,1.52,0.0,0.3279187816426602,0.38578680157659,3813
64,29,José Ramiro Funes Mori,Everton,29,118,37.1,25.1,29.2,39.1,0.0,0,-7.900000000000002,14.0,16.075136080294936,0,0,0,0,0,0,Backward,0.41833333333333333,0.0,0.09024957696524967,0.10617597280232903,3869
64,33,John Stones,Everton,29,118,29.4,40.8,38.6,63.2,0.0,0,9.200000000000003,22.400000000000006,24.215697388264505,0,0,0,0,0,0,Forward,1.1,0.0,0.23730964460981988,0.279187816930427,3873
64,35,Séamus Coleman,Everton,29,118,35.2,58.6,14.7,65.0,0.0,0,-20.500000000000004,6.399999999999999,21.475800334329804,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,3875
64,39,John Stones,Everton,29,118,11.0,66.7,6.4,48.8,0.0,0,-4.6,-17.900000000000006,18.481612483763428,0,0,0,0,0,0,Lateral,0.42333333333333334,0.0,0.09132825716802158,0.10744500833383097,3879
64,42,Tim Howard,Everton,29,118,6.6,55.3,64.9,56.3,0.0,0,58.300000000000004,1.0,58.30857569860544,1,0,0,0,0,0,Progressive,2.19,0.0,0.4724619288140958,0.5558375627978499,3882
64,52,Ayoze Pérez Gutiérrez,Newcastle United,37,119,71.3,25.9,76.5,17.3,0.0,0,5.200000000000003,-8.599999999999998,10.04987562112089,0,0,0,0,0,0,Forward,1.0,0.0,0.21573604055438167,0.2538071063003881,3892
64,54,Aleksandar Mitrović,Newcastle United,37,119,73.1,19.8,74.6,42.2,0.0,0,1.5,22.400000000000002,22.450167037240504,0,0,0,0,0,0,Lateral,0.6875,0.0,0.14831852788113742,0.17449238558151686,3894
64,57,Séamus Coleman,Everton,29,120,23.7,44.6,30.9,38.5,0.0,0,7.199999999999999,-6.100000000000001,9.436630754670865,0,0,0,0,0,0,Forward,1.33,0.0,0.28692893393732766,0.33756345137951627,3897
65,0,Gareth Barry,Everton,29,120,30.9,30.0,36.5,43.0,0.0,0,5.600000000000001,13.0,14.154857823376398,0,0,0,0,0,0,Forward,1.29,0.0,0.2782994923151524,0.32741116712750074,3900
65,2,Ross Barkley,Everton,29,120,36.5,43.2,33.0,34.6,0.0,0,-3.5,-8.600000000000001,9.28493403315285,0,0,0,0,0,0,Lateral,0.44166666666666665,0.0,0.09528341791151858,0.11209813861600476,3902
65,4,Gareth Barry,Everton,29,120,39.6,39.1,52.1,63.2,0.0,0,12.5,24.1,27.148848962709266,0,0,0,0,0,0,Forward,1.6825,0.0,0.3629758882327472,0.42703045635040304,3904
65,8,Aaron Lennon,Everton,29,120,57.6,63.2,54.8,52.9,0.0,0,-2.8000000000000043,-10.300000000000004,10.673799698326745,0,0,0,0,0,0,Lateral,0.2933333333333332,0.0,0.06328257189595193,0.07445008451478048,3908
65,9,Ross Barkley,Everton,29,120,57.2,51.3,55.8,41.2,0.0,0,-1.4000000000000057,-10.099999999999994,10.196568050084299,0,0,0,0,0,0,Lateral,0.47666666666666657,0.0,0.10283417933092191,0.12098138733651832,3909
65,11,Gareth Barry,Everton,29,120,55.8,37.9,61.6,25.3,0.0,0,5.800000000000004,-12.599999999999998,13.87083270751976,0,0,0,0,0,0,Forward,1.1350000000000002,0.0,0.24486040602922327,0.2880710656509406,3911
65,14,Kevin Mirallas,Everton,29,120,70.0,14.1,86.7,2.9,0.0,0,16.700000000000003,-11.2,20.107958623390893,1,1,0,0,0,0,Progressive,2.1575,0.0,0.4654505074960785,0.5475888318430875,3914
65,17,Leighton Baines,Everton,29,120,91.8,7.4,86.9,14.9,0.0,0,-4.8999999999999915,7.5,8.958794561770011,0,1,0,0,0,0,Lateral,0.6383333333333335,0.0,0.13771150588721368,0.16201353618841446,3917
65,19,Kevin Mirallas,Everton,29,120,86.5,15.8,81.7,29.8,0.0,0,-4.799999999999997,14.0,14.799999999999999,0,1,0,0,0,0,Lateral,0.76,0.0,0.1639593908213301,0.192893400788295,3919
65,23,Ross Barkley,Everton,29,120,81.9,30.0,92.7,45.0,0.0,0,10.799999999999997,15.0,18.483506160899235,1,1,0,0,0,0,Progressive,2.3699999999999997,0.0,0.5112944161138845,0.6015228419319197,3923
